doc_num,doc_idx,category,layer,head,tokens,budget,budget_frac,H_mean,frac_H_ge_090,mu_s_norm_cv,full_norm_cv,mass_gap,UTC_abs_gap,UTC_rel_gap,UTC_rel_hat_gap,predicted,actual,correct,delta_rel_abs,delta_rel_hat_best,oracle_mean_k,mass_mean_k,abs_mean_k,rel_mean_k,rel_hat_mean_k,budget_ok
0,13,sci.space,1,0,128,32,0.25,0.8397136213441367,0.125,0.34766388607660803,0.31719988988476683,0.1730245347640412,0.3861596077159227,0.31335280155696194,1.0502932188904106,rel,abs,False,-0.07280680615896079,0.6641336111744879,32.53125,31.796875,31.9296875,30.484375,37.90625,False
0,13,sci.space,1,1,128,8,0.0625,0.20448670230652963,0.0,0.5071121241503558,0.5112349599098117,1.1263253356369505,1.1501515172273893,1.226362889956594,1.242478407122168,abs,rel,False,0.07621137272920464,0.016115517165574023,3.234375,6.234375,9.8046875,10.1171875,11.2734375,False
0,13,sci.space,1,1,128,16,0.125,0.20448670230652963,0.0,0.5098967907451767,0.5112349599098117,1.3799419852939627,1.24428888934779,1.3682809204871988,1.3945000480880299,abs,rel,False,0.12399203113940893,0.026219127600831005,3.234375,12.5,9.8046875,10.1171875,11.2734375,False
0,13,sci.space,1,1,128,32,0.25,0.20448670230652963,0.0,0.5110159923479822,0.5112349599098117,1.9815820200504675,1.631121567931911,1.9514556007759385,2.019192848120352,rel,rel,True,0.3203340328440274,0.06773724734441355,3.234375,12.5,9.8046875,10.1171875,11.2734375,False
0,13,sci.space,1,2,128,8,0.0625,0.7828826005550611,0.0625,0.2830666871550188,0.28003916650094907,-0.48107637300319,-0.18201511815432697,-0.5141721428967944,0.5375351856457008,abs,abs,True,-0.3321570247424674,0.7195503038000277,6.9609375,8.296875,6.8359375,8.5078125,7.203125,True
0,13,sci.space,1,2,128,16,0.125,0.7828826005550611,0.0625,0.28885433723612053,0.28003916650094907,-0.22590048089367942,0.26342616555169074,0.10549449308841793,0.8206356217140316,abs,abs,True,-0.1579316724632728,0.5572094561623409,13.5390625,16.375,14.8671875,16.359375,16.234375,False
0,13,sci.space,1,2,128,32,0.25,0.7828826005550611,0.0625,0.2812588708639877,0.28003916650094907,0.036591973662235745,0.6878003845363583,0.5903824049268391,0.8071521913704379,rel,abs,False,-0.09741797960951915,0.11935180683407964,28.8671875,32.859375,34.203125,33.5546875,30.15625,False
0,13,sci.space,1,3,128,8,0.0625,0.7700854123126735,0.09375,0.294127342820853,0.3154861645047514,0.40396221375128366,0.6185673593139542,-0.731915331907214,0.5903767762008706,abs,abs,True,-1.3504826912211683,-0.028190583113083645,9.4609375,8.234375,8.4921875,7.390625,9.515625,True
0,13,sci.space,1,3,128,16,0.125,0.7700854123126735,0.09375,0.2904851662273292,0.3154861645047514,0.21653099143324364,0.23686770225425957,-0.22226565324201009,0.7274601733808032,abs,abs,True,-0.45913335549626966,0.4905924711265436,17.4921875,15.65625,12.890625,15.6171875,18.765625,False
0,13,sci.space,1,3,128,32,0.25,0.7700854123126735,0.09375,0.2944450566662656,0.3154861645047514,0.14234582727564554,0.4694587435173758,0.3787785193938813,0.3787785193938813,rel,abs,False,-0.09068022412349452,-0.09068022412349452,34.0703125,31.0859375,31.8046875,31.3828125,26.703125,False
0,13,sci.space,1,4,128,8,0.0625,0.1727113413820498,0.0,0.3929116643715979,0.39904073103638454,1.166428595536943,1.131616009024632,1.1805149059821758,1.166428595536943,abs,rel,False,0.04889889695754368,-0.014086310445232897,2.7734375,9.1953125,7.9921875,7.7890625,6.9921875,False
0,13,sci.space,1,4,128,16,0.125,0.1727113413820498,0.0,0.3961505679749871,0.39904073103638454,1.2359353606638908,1.1865837445673544,1.2559046377259075,1.2359353606638908,abs,rel,False,0.06932089315855317,-0.019969277062016788,2.7734375,9.1953125,7.9921875,7.7890625,6.9921875,False
0,13,sci.space,1,4,128,32,0.25,0.1727113413820498,0.0,0.39782148587966776,0.39904073103638454,1.3690521563249871,1.2918559264453293,1.4002882742992118,1.3690521563249871,rel,rel,True,0.10843234785388245,-0.031236117974224653,2.7734375,9.1953125,7.9921875,7.7890625,6.9921875,False
0,13,sci.space,1,5,128,8,0.0625,0.5898693286464292,0.0,0.42779267370297186,0.4173510424628118,0.4029057020818503,0.08354134249339076,0.6273296518444617,0.7229816412369598,abs,rel,False,0.5437883093510709,0.0956519893924982,8.640625,7.7109375,7.46875,8.0078125,7.5703125,True
0,13,sci.space,1,5,128,16,0.125,0.5898693286464292,0.0,0.4176741488615551,0.4173510424628118,0.4765232776271974,0.2530275046480391,0.7221248987733255,0.631796687731622,abs,rel,False,0.46909739412528645,-0.09032821104170352,25.7890625,16.296875,14.4375,16.3671875,14.25,False
0,13,sci.space,1,5,128,32,0.25,0.5898693286464292,0.0,0.414223428857914,0.4173510424628118,0.7736403701504571,0.36730837835236535,1.1022525678549056,1.2995376206927445,rel,rel,True,0.7349441895025401,0.19728505283783893,25.7890625,28.5390625,23.40625,33.328125,47.0390625,False
0,13,sci.space,1,6,128,8,0.0625,0.17569941611293538,0.0,0.2548302946372052,0.2553878329354231,nan,nan,nan,nan,abs,abs,True,nan,nan,3.03125,5.953125,5.8984375,6.359375,5.359375,False
0,13,sci.space,1,6,128,16,0.125,0.17569941611293538,0.0,0.2551908785708731,0.2553878329354231,nan,nan,nan,nan,abs,abs,True,nan,nan,3.03125,5.953125,5.8984375,6.359375,5.359375,False
0,13,sci.space,1,6,128,32,0.25,0.17569941611293538,0.0,0.25529315853675655,0.2553878329354231,nan,nan,nan,nan,rel,abs,False,nan,nan,3.03125,5.953125,5.8984375,6.359375,5.359375,False
0,13,sci.space,1,7,128,8,0.0625,0.8415648855434368,0.125,0.26414740340111836,0.17940646197896096,0.22625916150196376,0.22625916150196376,0.2560588556243268,0.5870818211503641,abs,rel,False,0.029799694122363024,0.3310229655260373,7.8359375,7.65625,8.046875,8.578125,7.09375,True
0,13,sci.space,1,7,128,16,0.125,0.8415648855434368,0.125,0.2257983923156392,0.17940646197896096,0.3740883343553734,0.12470315246199024,0.2725781235955444,0.5054294570272085,abs,rel,False,0.14787497113355416,0.23285133343166414,21.5859375,15.6640625,14.828125,14.8515625,15.8359375,False
0,13,sci.space,1,7,128,32,0.25,0.8415648855434368,0.125,0.20266434700161595,0.17940646197896096,0.9878255052108355,0.8465934822571879,1.248016212775696,1.431352389296935,abs,rel,False,0.4014227305185081,0.18333617652123912,21.5859375,30.71875,35.0546875,33.390625,34.5546875,False
0,13,sci.space,1,8,128,8,0.0625,0.8804891231108936,0.328125,0.2785384639211431,0.19204046216942902,0.08137053441990633,0.0846100703877617,-0.4471867451237106,0.37000335545261087,abs,abs,True,-0.5317968155114723,0.2853932850648492,7.1953125,8.546875,8.65625,7.921875,8.40625,True
0,13,sci.space,1,8,128,16,0.125,0.8804891231108936,0.328125,0.24328384171110135,0.19204046216942902,0.04699905008296176,0.036131517624438426,-0.020963079313280807,0.2331962709292072,abs,abs,True,-0.05709459693771923,0.19706475330476877,14.0625,15.234375,15.9140625,16.5546875,14.625,True
0,13,sci.space,1,8,128,32,0.25,0.8804891231108936,0.328125,0.20572311985159283,0.19204046216942902,0.16866074920232738,0.39710537279488817,0.6363553188237118,0.6363553188237118,abs,rel,False,0.2392499460288236,0.0,29.53125,32.6640625,31.0234375,30.1171875,27.7421875,False
0,13,sci.space,1,9,128,8,0.0625,0.8248836033051392,0.296875,0.24150330191520375,0.25882076051774516,-0.7150230010576714,0.06778464001478242,-0.19924094832967737,0.5871450440730478,abs,abs,True,-0.2670255883444598,0.5193604040582653,8.109375,8.6015625,7.3125,8.484375,7.796875,True
0,13,sci.space,1,9,128,16,0.125,0.8248836033051392,0.296875,0.25241770163418115,0.25882076051774516,-0.12054580436072115,0.2714888493331454,0.18421340482138762,0.7458128832157781,abs,abs,True,-0.08727544451175775,0.4743240338826327,16.9921875,16.84375,14.2109375,15.921875,15.5,True
