model,doc_idx,category,layer,head,tokens,budget,eval_positions,anchor_max_dP,fixed_mean_k,fixed_mean_kl,fixed_mean_kl_improvement,fixed_max_kl,fixed_max_kl_improvement,fixed_mean_logit_l2,fixed_mean_logit_l2_improvement,fixed_max_logit_l2,fixed_max_logit_l2_improvement,projected_oracle_mean_k,projected_oracle_mean_kl,projected_oracle_mean_kl_improvement,projected_oracle_max_kl,projected_oracle_max_kl_improvement,projected_oracle_mean_logit_l2,projected_oracle_mean_logit_l2_improvement,projected_oracle_max_logit_l2,projected_oracle_max_logit_l2_improvement,mass_mean_k,mass_mean_kl,mass_mean_kl_improvement,mass_max_kl,mass_max_kl_improvement,mass_mean_logit_l2,mass_mean_logit_l2_improvement,mass_max_logit_l2,mass_max_logit_l2_improvement,UTC_abs_mean_k,UTC_abs_mean_kl,UTC_abs_mean_kl_improvement,UTC_abs_max_kl,UTC_abs_max_kl_improvement,UTC_abs_mean_logit_l2,UTC_abs_mean_logit_l2_improvement,UTC_abs_max_logit_l2,UTC_abs_max_logit_l2_improvement,UTC_rel_mean_k,UTC_rel_mean_kl,UTC_rel_mean_kl_improvement,UTC_rel_max_kl,UTC_rel_max_kl_improvement,UTC_rel_mean_logit_l2,UTC_rel_mean_logit_l2_improvement,UTC_rel_max_logit_l2,UTC_rel_max_logit_l2_improvement,UTC_rel_hat_mean_k,UTC_rel_hat_mean_kl,UTC_rel_hat_mean_kl_improvement,UTC_rel_hat_max_kl,UTC_rel_hat_max_kl_improvement,UTC_rel_hat_mean_logit_l2,UTC_rel_hat_mean_logit_l2_improvement,UTC_rel_hat_max_logit_l2,UTC_rel_hat_max_logit_l2_improvement
gpt2,82,comp.graphics,0,3,128,16,63,8.880767283503399e-07,16.0,-6.034387434183941e-10,nan,7.565338364656782e-07,0.0,0.7023360133171082,0.0,17.568464279174805,0.0,16.0,3.338070087011147e-08,nan,4.955623467139958e-07,0.3449567979283924,0.25233954191207886,0.6407139358833558,5.978235244750977,0.6597178245205291,16.0,3.0645136206430834e-08,nan,6.882538627905888e-07,0.09025369439399433,0.16731251776218414,0.7617771058442909,3.9283807277679443,0.7763958952049927,16.0,-1.102103297512258e-08,nan,6.342504548229044e-07,0.1616363680625954,0.18878161907196045,0.7312089719273378,4.430423259735107,0.7478195481783336,16.0,1.0690160756610112e-08,nan,5.400290206125646e-07,0.2861799504759306,0.1855020821094513,0.7358784419535437,4.317846775054932,0.7542274209947198,16.0,1.0690160756610112e-08,nan,5.400290206125646e-07,0.2861799504759306,0.1855020821094513,0.7358784419535437,4.317846775054932,0.7542274209947198
gpt2,82,comp.graphics,0,3,128,32,63,8.880767283503399e-07,32.0,1.8646490573814845e-08,0.0,3.4235546308991616e-07,0.0,0.016007373109459877,0.0,0.396105021238327,0.0,32.0,3.8900886067949614e-08,-1.08623096737452,5.419333888312394e-07,-0.5829552826177806,0.015357156284153461,0.040619833176885,0.31823375821113586,0.19659246627004479,32.0,5.1491596764208225e-08,-1.7614631589988075,6.699715413560625e-07,-0.9569471312338935,0.010521303862333298,0.34272139529780044,0.20318785309791565,0.48703540171569215,32.0,2.2408107369642494e-08,-0.20173323129822962,5.056518830315326e-07,-0.4769791563066963,0.023998528718948364,-0.49921717666254395,0.6484643816947937,-0.6371021494944089,32.0,3.3172703695072414e-08,-0.7790320148316083,5.056518830315326e-07,-0.4769791563066963,0.015564462170004845,0.02766918322115486,0.33327826857566833,0.15861135126801973,32.0,3.3172703695072414e-08,-0.7790320148316083,5.056518830315326e-07,-0.4769791563066963,0.015564462170004845,0.02766918322115486,0.33327826857566833,0.15861135126801973
gpt2,82,comp.graphics,0,4,128,8,63,8.880767283503399e-07,8.0,2.2104291019786615e-06,0.0,1.9501880160532892e-05,0.0,14.600725173950195,0.0,248.560546875,0.0,8.0,5.968676646261883e-07,0.7299765624276737,1.773150870576501e-05,0.09077952690688196,6.99315071105957,0.5210408642211579,154.15650939941406,0.3798029842727265,8.0,9.261779268854298e-06,-3.1900367944683836,0.00013736332766711712,-6.043594081000837,11.83804702758789,0.18921513236146115,126.04298400878906,0.49290832518092453,8.0,2.677504426173982e-06,-0.21130527270800914,6.849144119769335e-05,-2.512042974005323,9.421651840209961,0.3547134318355947,142.13302612304688,0.4281754368905337,8.0,3.6947587886970723e-06,-0.671512008862766,9.122129995375872e-05,-3.677564378555082,10.712482452392578,0.2663047674162653,171.15101623535156,0.311431285507178,8.0,3.683783234009752e-06,-0.6665466586158408,9.113491978496313e-05,-3.6731350533779947,10.730732917785645,0.26505479762533823,171.15101623535156,0.311431285507178
gpt2,82,comp.graphics,0,4,128,16,63,8.880767283503399e-07,16.0,1.7411450414783758e-07,0.0,2.1047599148005247e-06,0.0,1.6068415641784668,0.0,17.539777755737305,0.0,16.0,5.7413839016362544e-08,0.6702524048909018,1.3328972272574902e-06,0.3667224380868098,3.5854241847991943,-1.2313489174847936,87.20475006103516,-3.971827538265715,16.0,6.180860054882942e-07,-2.5498823519233538,1.446122769266367e-05,-5.870725535474771,4.460226535797119,-1.7757724440477167,86.24496459960938,-3.9171070352586668,16.0,9.253999166958238e-08,0.4685107244655029,2.4948676582425833e-06,-0.1853454832063497,5.120028972625732,-2.186393162068508,121.37223052978516,-5.9198271620108756,16.0,1.9696534536706167e-07,-0.1312403083882192,5.6610151659697294e-06,-1.689625133090889,5.534634113311768,-2.444418066283636,130.0782928466797,-6.4161882013659355,16.0,1.9696534536706167e-07,-0.1312403083882192,5.6610151659697294e-06,-1.689625133090889,5.534634113311768,-2.444418066283636,130.0782928466797,-6.4161882013659355
gpt2,82,comp.graphics,0,4,128,32,63,8.880767283503399e-07,32.0,3.8175084426939065e-08,0.0,5.430674150375125e-07,0.0,0.6662388443946838,0.0,16.491817474365234,0.0,32.0,5.465502184165416e-08,-0.4316935420602679,4.7546484438498737e-07,0.12448283358679424,0.574015200138092,0.1384242978813135,14.47683048248291,0.12218101461615172,32.0,4.809909626146691e-08,-0.2599604423539861,1.0153225957765244e-06,-0.8696069174144625,0.44192346930503845,0.33668912729555533,9.092216491699219,0.44868317237732613,32.0,4.79269388620196e-08,-0.2554507627545397,5.938130129834462e-07,-0.09344253869923014,0.6011162400245667,0.0977466338356251,13.614376068115234,0.1744769132160645,32.0,3.3663710041764716e-08,0.11817588494947251,5.886995495529845e-07,-0.08402664798498338,0.634043276309967,0.04832436348554292,16.3748779296875,0.0070907615160975546,32.0,3.3663710041764716e-08,0.11817588494947251,5.886995495529845e-07,-0.08402664798498338,0.634043276309967,0.04832436348554292,16.3748779296875,0.0070907615160975546
gpt2,82,comp.graphics,0,5,128,8,63,8.880767283503399e-07,8.0,0.00020444233086891472,0.0,0.0035588075406849384,0.0,672.2835693359375,0.0,20248.517578125,0.0,8.0,0.0001893581065814942,0.07378229461242192,0.0035183390136808157,0.011371372725689444,663.1677856445312,0.013559432518052694,19796.240234375,0.02233631879494269,8.0,0.0002352314768359065,-0.15060064046488164,0.0032565128058195114,0.08494270381568503,638.1930541992188,0.050708535343787164,18591.548828125,0.08183160785015031,8.0,0.00016952490841504186,0.17079350595088538,0.0033578327856957912,0.05647249891756356,644.3604125976562,0.04153478979988001,19396.46484375,0.04207975873233771,8.0,0.00016842478362377733,0.17617460675612862,0.003388336393982172,0.04790119857674491,647.3526611328125,0.03708391717463966,19516.904296875,0.036131695983531165,8.0,0.00016912927094381303,0.17272870924047468,0.003319033421576023,0.06737484856030396,638.1851196289062,0.05072033775972351,19169.501953125,0.05328862327016415
gpt2,82,comp.graphics,0,5,128,16,63,8.880767283503399e-07,16.0,0.00014608776837121695,0.0,0.002726511564105749,0.0,567.4578247070312,0.0,16855.748046875,0.0,16.0,9.793680510483682e-05,0.3296029763698348,0.0019635215867310762,0.2798410934394555,468.9394836425781,0.17361350355035898,13446.80859375,0.2022419558980657,16.0,0.0001450951094739139,0.0067949487378070605,0.0017265841597691178,0.36674240355352794,441.3569641113281,0.2222206745687344,12356.0244140625,0.26695484651876566,16.0,8.637456630822271e-05,0.4087488140092588,0.0017272394616156816,0.3665020591313033,435.84771728515625,0.23192932001567346,12535.2646484375,0.25632107138896776,16.0,8.494296343997121e-05,0.4185484220408753,0.0017495225183665752,0.3583293240348351,440.56390380859375,0.22361824152121024,12746.625,0.24378170790449238,16.0,8.53031815495342e-05,0.4160826570177033,0.0017355482559651136,0.3634546506923234,436.823974609375,0.23020891493583728,12568.0791015625,0.2543742902058518
gpt2,82,comp.graphics,0,5,128,32,63,8.880767283503399e-07,32.0,5.435035564005375e-05,0.0,0.000985720893368125,0.0,326.33807373046875,0.0,9161.6669921875,0.0,32.0,1.0841847142728511e-05,0.800519297159142,0.00024805337307043374,0.7483533374007562,161.99937438964844,0.5035842047549499,4197.24462890625,0.5418688943305405,32.0,2.8043265047017485e-05,0.4840279384234448,0.00021293407189659774,0.7839813751243316,141.7136688232422,0.5657458316056396,3556.20166015625,0.6118390175948594,32.0,1.385897758154897e-05,0.7450066808516791,0.0001840691256802529,0.8132644575978254,142.23263549804688,0.5641555584607618,3640.144775390625,0.6026765894793258,32.0,1.2842679097957443e-05,0.7637057026266638,0.00018940470181405544,0.8078515905583825,144.928466796875,0.5558947041019331,3762.183349609375,0.5893560251843326,32.0,1.3035040865361225e-05,0.7601664108384418,0.00018883051234297454,0.8084340977112126,143.56954956054688,0.5600588435196662,3679.992919921875,0.5983271468980542
gpt2,82,comp.graphics,0,6,128,8,63,8.880767283503399e-07,8.0,0.002139118267223239,0.0,0.03581109270453453,0.0,508.8265686035156,0.0,9569.8876953125,0.0,8.0,0.0014766582753509283,0.3096883431004688,0.023326892405748367,0.3486126603784243,248.89276123046875,0.5108495181107391,2702.409423828125,0.7176132563027032,8.0,0.0029658435378223658,-0.38647945897460256,0.05795756354928017,-0.618424883805385,463.2992858886719,0.0894750500937761,7722.81201171875,0.1930091284664166,8.0,0.0017308109672740102,0.19087644951919702,0.03185102716088295,0.11058209187652468,328.4518737792969,0.3544915025157994,4525.6220703125,0.5270976823971267,8.0,0.004276990424841642,-0.9994174657736652,0.12283656001091003,-2.430125995439285,352.6580810546875,0.306918893754773,7258.7138671875,0.2415048014886375,8.0,0.0015252631856128573,0.2869664062133501,0.02656177617609501,0.2582807680500724,347.8180236816406,0.3164310884232442,6620.5498046875,0.3081893941210656
gpt2,82,comp.graphics,0,6,128,16,63,8.880767283503399e-07,16.0,0.0009955709101632237,0.0,0.01974892057478428,0.0,229.20843505859375,0.0,3355.44873046875,0.0,16.0,0.0004426005471032113,0.5554304142628606,0.007760153617709875,0.6070593535315466,172.67449951171875,0.24664858224970188,2054.888916015625,0.38759638990861267,16.0,0.0016947670374065638,-0.702306706740464,0.030941924080252647,-0.5667653309497718,485.95416259765625,-1.1201408337063565,10442.51171875,-2.1121058783965387,16.0,0.0005481140688061714,0.4494474846434513,0.00904042087495327,0.5422321518424549,306.56475830078125,-0.3374933528184183,7035.0146484375,-1.0965942899251875,16.0,0.0004869386611972004,0.5108950490353652,0.00793865229934454,0.5980209516118703,187.87734985351562,0.18032096067717773,1967.9635009765625,0.41350213963732907,16.0,0.0004462440265342593,0.5517707257425816,0.0076301381923258305,0.6136427728577679,134.51942443847656,0.4131131151255901,1077.9193115234375,0.6787555411782871
gpt2,82,comp.graphics,0,6,128,32,63,8.880767283503399e-07,32.0,0.0003266316489316523,0.0,0.006671477109193802,0.0,284.28643798828125,0.0,6681.462890625,0.0,32.0,0.0001060404974850826,0.6753514307877998,0.00192624656483531,0.7112713521596595,72.74699401855469,0.744106702615362,848.4785766601562,0.8730100592415642,32.0,0.0005090283812023699,-0.5584172044175797,0.008271124213933945,-0.239774052815936,259.5569152832031,0.08698804937749971,5084.04052734375,0.23908272625784555,32.0,0.000163310716743581,0.5000156375607259,0.0029063045512884855,0.5643686542394971,118.82357025146484,0.5820287063557954,2021.63134765625,0.6974268388898974,32.0,0.00012046756455674767,0.6311822049370497,0.002075908472761512,0.6888382529409038,73.31414031982422,0.7421117207045721,996.2365112304688,0.8508954509605487,32.0,0.00011001277016475797,0.6631901087215888,0.002021840773522854,0.6969425600311805,90.4789047241211,0.6817333061528219,1555.979736328125,0.7671199014647861
gpt2,82,comp.graphics,0,7,128,8,63,8.880767283503399e-07,8.0,8.541917486581951e-05,0.0,0.0032413569279015064,0.0,79.89273071289062,0.0,1673.97607421875,0.0,8.0,2.4930175641202368e-05,0.7081430992471671,0.0006111268885433674,0.8114595516208645,39.97907257080078,0.49959061088457457,1191.445556640625,0.28825413039629233,8.0,0.00020688233780674636,-1.4219660062477417,0.005542812868952751,-0.7100285442927863,83.75152587890625,-0.04829970300906261,1657.7860107421875,0.009671621790722673,8.0,3.312445915071294e-05,0.6122128409371033,0.0007898849435150623,0.7563104091635957,114.62187194824219,-0.434697136090606,2665.1171875,-0.5920879805548109,8.0,4.3608873966149986e-05,0.48947207656064495,0.000857306644320488,0.7355099535812248,119.02693939208984,-0.4898344108406467,2797.08447265625,-0.6709226109827515,8.0,4.387945955386385e-05,0.4863043383082102,0.0008553806692361832,0.7361041414868288,122.25939178466797,-0.530294317064087,2873.5673828125,-0.7166119797462476
gpt2,82,comp.graphics,0,7,128,16,63,8.880767283503399e-07,16.0,3.6398494103195844e-06,0.0,0.00012007285840809345,0.0,5.048913955688477,0.0,35.03169250488281,0.0,16.0,3.505786935420474e-06,0.03683187401078203,7.676018867641687e-05,0.3607199021153402,4.956076145172119,0.01838767927739382,50.83673095703125,-0.45116399814098296,16.0,8.282580893137492e-06,-1.275528451714234,0.00020227092318236828,-0.684568235186898,5.872556209564209,-0.16313255902247192,48.27421188354492,-0.3780154035325678,16.0,1.2161235645180568e-06,0.6658862970896152,2.6216264814138412e-05,0.7816636901818661,13.005884170532227,-1.575976593120357,300.8120422363281,-7.586854380341462,16.0,1.8673181330086663e-06,0.4869792888369212,3.699702210724354e-05,0.6918785594201381,18.16040802001953,-2.596893941826575,453.81463623046875,-11.954402250682431,16.0,1.8673181330086663e-06,0.4869792888369212,3.699702210724354e-05,0.6918785594201381,18.16040802001953,-2.596893941826575,453.81463623046875,-11.954402250682431
gpt2,82,comp.graphics,0,7,128,32,63,8.880767283503399e-07,32.0,7.811132007873312e-08,0.0,1.5984405763447285e-06,0.0,1.1054356098175049,0.0,20.844585418701172,0.0,32.0,3.668053238925495e-08,0.530406958270806,4.6400191422435455e-07,0.7097158811587342,1.0705204010009766,0.03158502268828889,27.10223388671875,-0.300204985722738,32.0,7.886670516654704e-08,-0.009670622478950897,1.1595548130571842e-06,0.2745712100797495,1.2257567644119263,-0.10884501415173786,24.47332000732422,-0.1740852368005097,32.0,2.937532528335396e-08,0.6239299853882281,6.853147169749718e-07,0.5712604352536323,1.3531177043914795,-0.224058364299359,29.737546920776367,-0.42663172826151197,32.0,4.665114516910762e-08,0.402760763458035,7.242016408781637e-07,0.546932396739922,1.413623571395874,-0.27879322761209724,30.672950744628906,-0.47150687473544095,32.0,4.665114516910762e-08,0.402760763458035,7.242016408781637e-07,0.546932396739922,1.413623571395874,-0.27879322761209724,30.672950744628906,-0.47150687473544095
gpt2,82,comp.graphics,0,8,128,8,63,8.880767283503399e-07,8.0,0.0015559858875349164,0.0,0.021376483142375946,0.0,224.45762634277344,0.0,3396.764404296875,0.0,8.0,0.0014853604370728135,0.04538951865044982,0.026201635599136353,-0.22572246447757371,268.0030822753906,-0.19400301358492533,5952.67822265625,-0.7524554293863208,8.0,0.001578658353537321,-0.01457112573066044,0.017084311693906784,0.20078941048822574,230.312255859375,-0.02608345108159016,3685.274169921875,-0.08493664301829051,8.0,0.0013603884726762772,0.12570641959260698,0.019675742834806442,0.07956127751426145,295.6124267578125,-0.3170077202294621,5425.765625,-0.597333514840316,8.0,0.001411865116097033,0.0926234438194089,0.020764920860528946,0.02860911581076042,246.1687469482422,-0.09672703467118238,4000.364501953125,-0.177698546561752,8.0,0.0015702486271038651,-0.009166368206298126,0.023444876074790955,-0.09676020693575649,222.49017333984375,0.008765364915358953,3333.468505859375,0.018634173850100244
gpt2,82,comp.graphics,0,8,128,16,63,8.880767283503399e-07,16.0,0.000598396931309253,0.0,0.009220763109624386,0.0,203.83438110351562,0.0,4090.443359375,0.0,16.0,0.00046649592695757747,0.22042393175894937,0.005102630238980055,0.44661519027052476,249.6343994140625,-0.22469231178074778,4935.986328125,-0.2067118144570017,16.0,0.0006467727944254875,-0.08084243181259532,0.00838943850249052,0.09015789661336715,242.9954376220703,-0.19212193893172058,4735.32568359375,-0.15765584988256265,16.0,0.0005139677668921649,0.14109224162022793,0.008197281509637833,0.11099749422238925,235.47479248046875,-0.15522607719884518,4550.38525390625,-0.112443042018195,16.0,0.0004369993694126606,0.2697165601158167,0.004547262564301491,0.5068453109314586,213.34242248535156,-0.046645915818329664,3817.356689453125,0.06676211988022773,16.0,0.0004979392397217453,0.16787801930687196,0.0070594316348433495,0.23439833006067534,176.4532928466797,0.1343300777258507,2683.60791015625,0.3439322649449197
gpt2,82,comp.graphics,0,8,128,32,63,8.880767283503399e-07,32.0,0.0002120338613167405,0.0,0.0028576399199664593,0.0,61.27031326293945,0.0,703.182373046875,0.0,32.0,0.0001842575438786298,0.130999441625118,0.003519054502248764,-0.23145483714059667,83.48978424072266,-0.36264660313436137,1819.791015625,-1.5879360538289409,32.0,0.00018611839914228767,0.1222232242223793,0.0014816770562902093,0.48150323421167773,108.87543487548828,-0.776968797405247,1940.034423828125,-1.7589349480163947,32.0,0.00018338805239181966,0.1351001615828198,0.0036766109988093376,-0.28659001895959335,48.588775634765625,0.2069768694302483,545.1942138671875,0.22467593790090046,32.0,0.00016570035950280726,0.21851935123097777,0.0021660239435732365,0.24202348643048788,78.73841857910156,-0.2850990044917565,1550.2620849609375,-1.2046372952207025,32.0,0.00017030346498358995,0.19681005700694587,0.0029542730189859867,-0.033815701671980225,82.6137924194336,-0.34834943743308977,1608.6455078125,-1.287664721802214
gpt2,82,comp.graphics,0,9,128,8,63,8.880767283503399e-07,8.0,0.008353485725820065,0.0,0.053326088935136795,0.0,5547.94140625,0.0,70257.6328125,0.0,8.0,0.007111340761184692,0.14869780178063696,0.04094783961772919,0.23212370463665344,4392.81103515625,0.20820882675372976,65158.88671875,0.07257213045246302,8.0,0.009474223479628563,-0.13416408318558237,0.06209362670779228,-0.16441366595101115,6510.0244140625,-0.17341261151905307,71491.15625,-0.017557144869824626,8.0,0.0059466673992574215,0.2881214388292218,0.028510920703411102,0.46534761365885335,4729.93798828125,0.14744269235562457,70542.375,-0.004052829224404864,8.0,0.006227400153875351,0.2545147788273733,0.03404857963323593,0.36150240317359605,4773.13818359375,0.13965598515215027,70737.671875,-0.006832553891775728,8.0,0.006006383802741766,0.28097275797378374,0.03198655694723129,0.4001705809301306,4368.15478515625,0.21265304276008912,69487.0390625,0.010968114340779489
gpt2,82,comp.graphics,0,9,128,16,63,8.880767283503399e-07,16.0,0.003682002890855074,0.0,0.0246267132461071,0.0,3818.866455078125,0.0,64793.27734375,0.0,16.0,0.0037673062179237604,-0.023167642611186645,0.02416228875517845,0.018858565748803846,3388.6494140625,0.11265569144046539,64749.7578125,0.0006716673864035627,16.0,0.004624626599252224,-0.2560084107316505,0.029316246509552002,-0.19042465052400792,4516.3837890625,-0.18265036030701043,68571.5234375,-0.058312316472357795,16.0,0.0031845029443502426,0.13511666374311204,0.02057640254497528,0.16446817976296857,3220.14111328125,0.15678090575823145,64035.6640625,0.01169277604574015,16.0,0.0036396824289113283,0.011493869830699,0.029411090537905693,-0.19427591672448963,3046.03076171875,0.2023730608153892,63398.82421875,0.021521571097599557,16.0,0.0033758727367967367,0.08314229052309197,0.027488309890031815,-0.11619888595474936,3140.524658203125,0.17762909618716238,63699.28125,0.016884407435450166
gpt2,82,comp.graphics,0,9,128,32,63,8.880767283503399e-07,32.0,0.0012211278080940247,0.0,0.013062546961009502,0.0,2103.12158203125,0.0,46648.2578125,0.0,32.0,0.0015167141100391746,-0.24206008575507787,0.012863032519817352,0.01527377790776041,2243.97802734375,-0.06697494168475848,47334.0078125,-0.014700441820492793,32.0,0.0012512035900726914,-0.024629511980085006,0.013295577839016914,-0.017839620305518444,2158.079833984375,-0.026131752164344713,46675.34765625,-0.0005807257338288352,32.0,0.0014114903751760721,-0.1558907804901859,0.01452671643346548,-0.11208912602009313,2523.02197265625,-0.19965578510180526,56901.8203125,-0.21980590446086135,32.0,0.0014686500653624535,-0.20269971384467067,0.013797493651509285,-0.05626365920011844,2432.6865234375,-0.15670275281372348,54539.34765625,-0.1691615124292054,32.0,0.0013591728638857603,-0.11304718054631868,0.01358815934509039,-0.04023812397764326,2415.470703125,-0.1485169111298239,54008.9375,-0.15779109515913392
gpt2,82,comp.graphics,0,10,128,8,63,8.880767283503399e-07,8.0,0.07291831821203232,0.0,0.7668123841285706,0.0,5139.73828125,0.0,68621.8046875,0.0,8.0,0.014162709005177021,0.8057729614114987,0.2110329419374466,0.7247919487147159,3138.82275390625,0.3893029990735484,62000.77734375,0.09648576533219733,8.0,0.1731439083814621,-1.3744912475626934,2.234154224395752,-1.9135604362137606,5759.55078125,-0.12059222981471729,68265.9140625,0.005186261518779767,8.0,0.010648862458765507,0.8539617654400546,0.09824737906455994,0.871875596823842,2559.84619140625,0.5019500894151194,49428.3828125,0.2796985879693169,8.0,0.015298601239919662,0.7901953635925296,0.2518852651119232,0.6715164356687151,3399.96142578125,0.3384952229601914,63483.15234375,0.07488366660059653,8.0,0.013259654864668846,0.8181574234047425,0.1706547886133194,0.7774490968775148,3166.372314453125,0.3839428894649761,62300.10546875,0.09212376805796174
gpt2,82,comp.graphics,0,10,128,16,63,8.880767283503399e-07,16.0,0.011132904328405857,0.0,0.12634019553661346,0.0,1731.659912109375,0.0,41785.89453125,0.0,16.0,0.0018938989378511906,0.8298827617678466,0.015226283110678196,0.8794818779090332,930.04931640625,0.46291456543950626,20174.4453125,0.5171948443651879,16.0,0.01875101402401924,-0.6842877178218092,0.24834489822387695,-0.9656839786345468,2135.80029296875,-0.2333832284464461,45615.625,-0.09165127399356976,16.0,0.0046345847658813,0.5837038899134297,0.05414646118879318,0.5714233228877542,1616.74951171875,0.06635852662931374,40496.24609375,0.03086324827952469,16.0,0.0033342638052999973,0.700503686464587,0.03546874597668648,0.719260004102118,1529.4462890625,0.11677444377663848,39196.48046875,0.06196861624114525,16.0,0.004085912369191647,0.6329877407850933,0.041896216571331024,0.6683856915577634,1627.4228515625,0.06019487996341122,40622.84375,0.027833573848232485
gpt2,82,comp.graphics,0,10,128,32,63,8.880767283503399e-07,32.0,0.0017401603981852531,0.0,0.02045028656721115,0.0,1011.3267822265625,0.0,26897.17578125,0.0,32.0,0.000589418807066977,0.6612847828960713,0.003977086395025253,0.8055241728787365,823.2872314453125,0.1859335222659262,21554.732421875,0.1986246958723158,32.0,0.0016266090096905828,0.0652534034294131,0.0122162951156497,0.40263452663609,1021.7347412109375,-0.010291390643744736,26537.93359375,0.013356130413901157,32.0,0.001414924394339323,0.1869000146107832,0.018465686589479446,0.09704509377945347,1050.613525390625,-0.0388467346603516,27435.48828125,-0.020013718331545416,32.0,0.0010948770213872194,0.3708183323048698,0.008921168744564056,0.563763142621788,1036.161865234375,-0.024556931987042674,27261.66796875,-0.013551318192822626,32.0,0.0011955727823078632,0.3129525395735471,0.01224917359650135,0.4010267994903801,1054.5938720703125,-0.04278250176317111,27796.3515625,-0.033430118781348606
gpt2,82,comp.graphics,0,11,128,8,63,8.880767283503399e-07,8.0,0.0024354769848287106,0.0,0.04013676196336746,0.0,458.8011779785156,0.0,9848.822265625,0.0,8.0,0.0022752329241484404,0.06579576061628856,0.03707433491945267,0.07629980332518727,567.2236328125,-0.2363168623753218,13135.5849609375,-0.3337213939563284,8.0,0.001556140254251659,0.3610531883711873,0.014056731015443802,0.6497791469009563,226.42503356933594,0.5064855008285554,2540.4609375,0.7420543422367483,8.0,0.0022567317355424166,0.07339229662187319,0.03405538201332092,0.1515164565491599,288.8035583496094,0.370525682558005,4511.75,0.5418995410499787,8.0,0.003721266519278288,-0.5279415664607514,0.03757672756910324,0.06378278338947085,1470.3634033203125,-2.204794307195884,37467.390625,-2.8042508651791924,8.0,0.002546040341258049,-0.04539700318174611,0.03664984554052353,0.08687587768107496,404.78472900390625,0.11773389338843154,7890.66748046875,0.19882121256170182
gpt2,82,comp.graphics,0,11,128,16,63,8.880767283503399e-07,16.0,0.001262273988686502,0.0,0.015552930533885956,0.0,658.8234252929688,0.0,17515.1796875,0.0,16.0,0.00178062217310071,-0.4106463327772374,0.03465057909488678,-1.2279131909829992,603.7216186523438,0.08363668401153479,15541.982421875,0.11265641008714311,16.0,0.0010745888575911522,0.1486881079524195,0.010098480619490147,0.35070239029949524,743.7353515625,-0.12888419417049746,19626.962890625,-0.12056874327313416,16.0,0.0014052019687369466,-0.11323055163259177,0.01692526787519455,-0.08823657627214443,756.6876220703125,-0.14854389358396758,20824.486328125,-0.18893934859182404,16.0,0.002206068951636553,-0.7476942180612829,0.03297020494937897,-1.1198709064857657,1033.0482177734375,-0.568019864069127,27559.4296875,-0.5734597177537519,16.0,0.0018041656585410237,-0.4292979770726353,0.024234890937805176,-0.5582202264070681,663.7263793945312,-0.007441985080269831,17461.353515625,0.0030731155966052803
gpt2,82,comp.graphics,0,11,128,32,63,8.880767283503399e-07,32.0,0.0007485476671718061,0.0,0.006784752011299133,0.0,1018.8506469726562,0.0,29442.166015625,0.0,32.0,0.000796035397797823,-0.06343982181580632,0.009445235133171082,-0.3921268039629533,925.1776733398438,0.09193984801515909,27066.505859375,0.08068904152599488,32.0,0.0006769537576474249,0.09564375478569087,0.006519543007016182,0.03908897537320155,923.9990234375,0.0930966906847357,26595.599609375,0.09668332162583837,32.0,0.0007886607781983912,-0.05358791802550411,0.007473554462194443,-0.10152212634274593,1088.253173828125,-0.06811845000215366,31264.455078125,-0.06189385188348262,32.0,0.000981481047347188,-0.31118042362680853,0.011814415454864502,-0.7413186856629557,1245.5885009765625,-0.22254277864731176,34926.34765625,-0.18626963918736616,32.0,0.000920631515327841,-0.22989030051514203,0.011262878775596619,-0.6600280683567712,1214.6116943359375,-0.1921391010006741,34326.67578125,-0.16590184849283118
gpt2,82,comp.graphics,5,0,128,8,63,4.811635310186801e-07,8.0,0.0007849886897020042,0.0,0.010108012706041336,0.0,2158.250732421875,0.0,47265.74609375,0.0,8.0,0.00016746002074796706,0.7866720591712756,0.001896445406600833,0.8123819724259578,681.6052856445312,0.6841862368420606,18695.646484375,0.6044567571769031,8.0,0.000777202658355236,0.009918654177965114,0.005464823450893164,0.45935728319504787,570.5521240234375,0.7356414083625984,14704.94140625,0.6888879871464793,8.0,0.000346660177456215,0.5583883156484541,0.0018611736595630646,0.8158714562704613,574.3809814453125,0.7338673524735597,15072.3828125,0.6811140401210543,8.0,0.00018636825552675873,0.7625847888362475,0.0014247987419366837,0.8590426443483681,547.8309936523438,0.7461689759105993,13818.412109375,0.7076442614072642,8.0,0.00020224603940732777,0.7423580211275349,0.0015640545170754194,0.8452658734648584,583.0292358398438,0.7298602858873589,15026.7802734375,0.6820788516988097
