model,doc_idx,category,layer,head,tokens,budget,fixed_max_rel,fixed_mean_rel,oracle_max_rel,oracle_mean_rel,oracle_mean_k,mass_max_rel,mass_mean_rel,mass_mean_k,mass_gap,UTC_abs_max_rel,UTC_abs_mean_rel,UTC_abs_mean_k,UTC_abs_gap,UTC_rel_max_rel,UTC_rel_mean_rel,UTC_rel_mean_k,UTC_rel_gap,UTC_rel_hat_max_rel,UTC_rel_hat_mean_rel,UTC_rel_hat_mean_k,UTC_rel_hat_gap,rel_hat_below_fixed,rel_hat_beats_abs_rel,rel_hat_beats_mass
gpt2,93,comp.os.ms-windows.misc,11,1,128,8,0.6981969539345034,0.46745581858447194,0.4954905155424239,0.47397802111474036,8.0,0.9668499949907285,0.5161215848523638,8.0,-1.3253305774954722,0.9229385283586126,0.4969834686757932,8.0,-1.108704667729442,0.7620237769125991,0.4710959899731369,8.0,-0.3148731904343383,0.7163218621213389,0.46723129744373754,8.0,-0.08941456586483855,True,True,True
gpt2,93,comp.os.ms-windows.misc,11,1,128,16,0.5219097933326995,0.31266713230893944,0.32573564116017334,0.31627791411779654,16.0,0.8707288782180586,0.3601447679210189,16.0,-1.7781093024864392,0.7620237769125991,0.3394040763294741,16.0,-1.223983796645801,0.5337277135071872,0.3143340243533844,16.0,-0.06024198419419887,0.4942614046582771,0.3146961672241073,16.0,0.1409379796891228,False,True,True
gpt2,93,comp.os.ms-windows.misc,11,1,128,32,0.35095648641661353,0.1644038372302716,0.1661837391794223,0.1625322576113136,32.0,0.5590403179904008,0.19426979995093285,32.0,-1.1261608364066362,0.46526790025825765,0.1843104374562715,32.0,-0.6186594914611705,0.2845773587240976,0.16466257791226013,32.0,0.3592473927299765,0.2737507678184291,0.16459084654754674,32.0,0.417841482321395,False,True,True
gpt2,93,comp.os.ms-windows.misc,11,2,128,8,0.5438072861450813,0.37797636729590056,0.3974425513342956,0.3758110037125978,8.0,0.770955764159345,0.4116012622038445,8.0,-1.5519344759371976,0.770955764159345,0.4237352751047805,8.0,-1.5519344759371976,0.5468375315314017,0.3899813329745596,8.0,-0.020703384529324825,0.508624793975998,0.3916741368718385,8.0,0.24037547169108586,False,True,True
gpt2,93,comp.os.ms-windows.misc,11,2,128,16,0.3516850618978375,0.2408709434874053,0.24933378966976474,0.23983631544012343,16.0,0.7198362243728972,0.2679215337002997,16.0,-3.5969378246192796,0.5090321530141504,0.26696390308937706,16.0,-1.5373242334075843,0.33444258694180895,0.24351518767923433,16.0,0.16846370915259912,0.33444258694180895,0.24262918441805803,16.0,0.16846370915259912,False,True,True
gpt2,93,comp.os.ms-windows.misc,11,2,128,32,0.2072319469655506,0.12922822506880705,0.12839925409198877,0.1254328128454483,32.0,0.24996726938260083,0.1327136091297733,32.0,-0.5421015172676207,0.24338804877815126,0.13264881136914056,32.0,-0.45864349541618077,0.14152444937124942,0.12642844590460178,32.0,0.8335056839893585,0.1503910735599607,0.1268096482133127,32.0,0.7210317361193767,False,False,True
gpt2,93,comp.os.ms-windows.misc,11,3,128,8,0.5880898770987771,0.3204865591841878,0.3579433447268012,0.3331642555474149,8.0,1.0123027350709206,0.3928524824451355,8.0,-1.8432294138870906,0.9889860700826805,0.3461274321989515,8.0,-1.7419171553536688,0.40424388193906924,0.3378546130241083,8.0,0.7988214867498658,0.379510764150107,0.3291495415321162,8.0,0.9062883146618639,False,True,True
gpt2,93,comp.os.ms-windows.misc,11,3,128,16,0.350272710536784,0.182482047994392,0.18848114651037987,0.1815868440816859,16.0,0.9889860700826805,0.24037671253477225,16.0,-3.947754404807283,0.6069351303268224,0.19787157978320852,16.0,-1.5863770236385846,0.22042425997718282,0.18480530706386256,16.0,0.8025662607378596,0.2137569926907997,0.18236741988003521,16.0,0.8437752528537591,False,True,True
gpt2,93,comp.os.ms-windows.misc,11,3,128,32,0.19380907563674507,0.08332796078296749,0.07859650921921649,0.07635382329279602,32.0,0.6030404936265007,0.10616590832400845,32.0,-3.5519685978238447,0.3927866241971131,0.08950428932429337,32.0,-1.7270472722504626,0.08804916403025019,0.07742768704857228,32.0,0.9179546545575816,0.09060857237312515,0.07755972530316677,32.0,0.8957399915007783,False,False,True
gpt2,93,comp.os.ms-windows.misc,11,4,128,8,1.087704904965787,0.644101692469819,0.6627617437172599,0.6087860143119517,8.0,1.1343554469599992,0.6589705756981714,8.0,-0.10978066303537662,1.0360127565164419,0.6489514453681968,8.0,0.12164485315510955,1.0282836916086455,0.6406451332319406,8.0,0.13983332072589608,0.9585591947882217,0.6433769511478928,8.0,0.30391290401784976,False,True,True
gpt2,93,comp.os.ms-windows.misc,11,4,128,16,0.9205085052499599,0.473056738007219,0.4748046452459224,0.43352360029772063,16.0,0.8292557869008699,0.47203093018370884,16.0,0.20473845200322782,0.7448293768078454,0.46973317483807553,16.0,0.3941611105645866,0.6832206618865954,0.4578346725222122,16.0,0.532389024769081,0.6407991352053387,0.46208875628024426,16.0,0.6275677532657836,False,True,True
gpt2,93,comp.os.ms-windows.misc,11,4,128,32,0.5829910964349259,0.26498786439230215,0.25616052238011683,0.2397473699534368,32.0,0.5174012553637682,0.2737939142572603,32.0,0.20068453283736634,0.40690425970722005,0.2614241891913133,32.0,0.5387710046312139,0.4293026394753304,0.25915482793797084,32.0,0.47023892242658455,0.39760485153571645,0.2593931417427697,32.0,0.5672243040154511,False,True,True
gpt2,93,comp.os.ms-windows.misc,11,5,128,8,0.6506012875896263,0.36473234179963826,0.38999546216195713,0.364664595844547,8.0,0.783755350134625,0.41917637618019454,8.0,-0.5109404685274599,0.7352002380890971,0.4048275379467455,8.0,-0.3246241727737244,0.5390963913550956,0.3673106985500786,8.0,0.427868011206368,0.5025188983819892,0.3695475765246572,8.0,0.5682236341594645,False,True,True
gpt2,93,comp.os.ms-windows.misc,11,5,128,16,0.4167813794664066,0.24730915296627376,0.2463890276011914,0.23722909796340114,16.0,0.5665086105061135,0.28072024262872675,16.0,-0.8787203733072775,0.5271164493938872,0.27195523176124015,16.0,-0.647535342517947,0.3551694524082851,0.24358864699798075,16.0,0.36158857122212923,0.36270563513010534,0.24421473589775167,16.0,0.3173601616760157,False,False,True
gpt2,93,comp.os.ms-windows.misc,11,5,128,32,0.2254032494984217,0.1313381227714378,0.1286389870869509,0.1257228055570503,32.0,0.33792944531366526,0.14802935028352904,32.0,-1.162890027898402,0.3049446282278319,0.1439197978041048,32.0,-0.8220119365058178,0.1962796449276726,0.12967183857769188,32.0,0.30097480045790814,0.1962796449276726,0.13024574316625775,32.0,0.30097480045790814,False,True,True
gpt2,93,comp.os.ms-windows.misc,11,6,128,8,0.6170570473709646,0.45584284481753135,0.4818422390746788,0.4602230621843362,8.0,0.7789649414494818,0.4860146206073872,8.0,-1.19741244408483,0.7789649414494818,0.488731286428688,8.0,-1.19741244408483,0.718267222212481,0.4819210709642645,8.0,-0.748513983910271,0.5119098971535373,0.46182559287309644,8.0,0.7776304351741302,False,True,True
